gradedate,firm,tograde,fromgrade,action,pricetargetaction,currentpricetarget,priorpricetarget
2021-10-21 10:21:05,Wedbush,Outperform,,main,Raises,1100.0,1000.0
2021-10-21 11:05:27,Credit Suisse,Neutral,,main,Raises,830.0,800.0
2021-10-21 11:05:42,Wells Fargo,Equal-Weight,,main,Raises,860.0,660.0
2021-10-21 11:55:46,RBC Capital,Sector Perform,,main,Raises,800.0,755.0
2021-10-21 12:41:08,Mizuho,Buy,,main,Raises,950.0,825.0
2021-10-21 14:23:01,Roth Capital,Neutral,,main,Raises,250.0,150.0
2021-10-21 14:31:52,Canaccord Genuity,Buy,,main,Raises,1040.0,940.0
2021-10-21 21:36:49,Baird,Outperform,Outperform,main,Raises,888.0,764.0
2021-10-27 12:14:04,Goldman Sachs,Buy,,main,Raises,1125.0,905.0
2021-10-28 14:14:14,Piper Sandler,Overweight,,main,Raises,1300.0,1200.0
2021-11-08 12:26:05,Jefferies,Buy,,main,Raises,1400.0,950.0
2021-11-17 10:05:24,Exane BNP Paribas,Underperform,Underperform,main,Announces,780.0,0.0
2021-11-19 11:51:38,Wedbush,Outperform,,main,Raises,1400.0,1100.0
2021-12-07 13:01:57,UBS,Neutral,,main,Raises,1000.0,725.0
2021-12-08 14:06:33,New Street Research,Buy,,main,Raises,1580.0,1298.0
2021-12-14 13:57:02,Daiwa Capital,Neutral,Neutral,main,Raises,1050.0,860.0
2021-12-20 12:16:18,Guggenheim,Neutral,,init,,0.0,0.0
2021-12-22 22:39:49,Baird,Outperform,Outperform,main,Maintains,888.0,888.0
2021-12-28 12:48:18,Argus Research,Buy,,main,Raises,1313.0,1010.0
2021-12-31 15:15:07,Deutsche Bank,Buy,,main,Raises,1200.0,1000.0
2022-01-02 15:28:08,Jefferies,Buy,Buy,main,Maintains,1400.0,1400.0
2022-01-02 22:52:18,Goldman Sachs,Buy,Buy,main,Maintains,1125.0,1125.0
2022-01-03 14:15:32,RBC Capital,Sector Perform,,main,Raises,1005.0,950.0
2022-01-03 15:58:42,JP Morgan,Underweight,,main,Raises,295.0,250.0
2022-01-03 17:52:43,Deutsche Bank,Buy,,main,Raises,1200.0,1000.0
2022-01-03 21:12:33,CFRA,Buy,Hold,up,Raises,1250.0,875.0
2022-01-03 22:14:05,Morgan Stanley,Overweight,Overweight,main,Announces,1200.0,0.0
2022-01-05 14:01:34,Mizuho,Buy,,main,Raises,1300.0,950.0
2022-01-05 14:03:34,Daiwa Capital,Neutral,Neutral,main,Raises,1150.0,1050.0
2022-01-05 14:15:33,Barclays,Underweight,,main,Raises,325.0,300.0
2022-01-05 14:28:55,Evercore ISI Group,In-Line,In-Line,main,Raises,900.0,750.0
2022-01-18 13:12:52,Credit Suisse,Neutral,,main,Raises,1025.0,830.0
2022-01-26 15:30:09,Jefferies,Buy,Buy,main,Maintains,1400.0,1400.0
2022-01-26 21:14:56,CFRA,Buy,Buy,main,Raises,1300.0,1250.0
2022-01-26 22:50:03,Goldman Sachs,Buy,Buy,main,Announces,1200.0,0.0
2022-01-27 11:46:41,JP Morgan,Underweight,,main,Raises,325.0,295.0
2022-01-27 11:51:56,Wells Fargo,Equal-Weight,,main,Raises,910.0,860.0
2022-01-27 14:12:53,Citigroup,Sell,,main,Raises,313.0,262.0
2022-01-27 22:39:02,Oppenheimer,Outperform,Outperform,main,Raises,1103.0,1080.0
2022-01-27 22:41:45,Baird,Outperform,Outperform,main,Raises,1108.0,888.0
2022-01-31 10:09:32,Credit Suisse,Outperform,Neutral,up,Maintains,1025.0,0.0
2022-02-14 12:09:20,Piper Sandler,Overweight,,main,Raises,1350.0,1300.0
2022-02-25 11:14:32,Daiwa Capital,Outperform,Neutral,up,Lowers,900.0,980.0
2022-03-20 14:34:47,Jefferies,Buy,Buy,main,Announces,1250.0,0.0
2022-04-04 10:48:20,JP Morgan,Underweight,,main,Raises,335.0,325.0
2022-04-04 11:50:33,UBS,Neutral,,main,Raises,1100.0,1000.0
2022-04-04 12:58:27,Cowen & Co.,Market Perform,,main,Raises,790.0,660.0
2022-04-18 12:54:34,Piper Sandler,Overweight,,main,Lowers,1260.0,1350.0
2022-04-19 10:18:19,Credit Suisse,Outperform,,main,Raises,1125.0,1025.0
2022-04-21 10:40:32,RBC Capital,Sector Perform,,main,Raises,1175.0,1035.0
2022-04-21 10:44:30,JP Morgan,Underweight,,main,Raises,395.0,335.0
2022-04-21 10:48:35,Citigroup,Sell,,main,Raises,375.0,313.0
2022-04-21 11:39:55,Wells Fargo,Equal-Weight,,main,Raises,960.0,910.0
2022-04-21 12:40:09,Oppenheimer,Outperform,,main,Raises,1291.0,1103.0
2022-04-21 20:17:02,CFRA,Buy,Buy,main,Raises,1350.0,1300.0
2022-04-22 12:21:21,Bernstein,Underperform,Underperform,main,Announces,450.0,0.0
2022-04-22 12:35:12,Deutsche Bank,Buy,,main,Raises,1250.0,1200.0
2022-04-22 13:42:59,Evercore ISI Group,In-Line,In-Line,main,Maintains,900.0,900.0
2022-04-25 20:20:06,CFRA,Strong Buy,Buy,up,,0.0,0.0
2022-05-10 10:04:48,Berenberg,Hold,,init,Announces,900.0,0.0
2022-05-12 10:34:31,Wells Fargo,Equal-Weight,,main,Lowers,900.0,960.0
2022-05-17 13:32:43,Tudor Pickering,Hold,Sell,up,,0.0,0.0
2022-05-18 10:27:22,Piper Sandler,Overweight,,main,Lowers,1035.0,1260.0
2022-05-19 11:10:10,Wedbush,Outperform,,main,Lowers,1000.0,1400.0
2022-05-24 10:15:12,Daiwa Capital,Outperform,,main,Lowers,800.0,1150.0
2022-05-26 10:52:31,Jefferies,Buy,,main,Lowers,1050.0,1250.0
2022-06-01 12:07:25,Goldman Sachs,Buy,,main,Lowers,1000.0,1200.0
