gradedate,firm,tograde,fromgrade,action,pricetargetaction,currentpricetarget,priorpricetarget
2019-09-30 12:18:17,JP Morgan,Overweight,,main,Raises,265.0,243.0
2019-10-07 11:08:25,Nomura,Neutral,,main,Raises,205.0,185.0
2019-10-09 12:14:12,Canaccord Genuity,Buy,,main,Raises,260.0,240.0
2019-10-10 10:11:40,Longbow Research,Buy,Neutral,up,Announces,65.0,0.0
2019-10-11 12:57:57,Wedbush,Outperform,,main,Raises,265.0,245.0
2019-10-17 11:15:29,Barclays,Equal-Weight,,main,Raises,224.0,207.0
2019-10-21 11:32:24,Raymond James,Outperform,,main,Raises,280.0,250.0
2019-10-22 12:43:44,Deutsche Bank,Hold,,main,Raises,230.0,210.0
2019-10-23 11:47:17,Morgan Stanley,Overweight,,main,Raises,289.0,247.0
2019-10-24 10:52:58,UBS,Buy,,main,Raises,275.0,235.0
2019-10-25 11:34:11,Cascend,Buy,,reit,Raises,270.0,260.0
2019-10-28 12:34:26,Credit Suisse,Neutral,,main,Raises,221.0,209.0
2019-10-28 12:55:15,B of A Securities,Buy,,main,Raises,260.0,250.0
2019-10-28 14:48:41,Jefferies,Buy,,main,Raises,285.0,260.0
2019-10-28 17:46:00,JP Morgan,Overweight,Overweight,main,Raises,275.0,265.0
2019-10-31 11:35:39,Nomura,Neutral,,main,Raises,225.0,205.0
2019-10-31 11:42:02,Morgan Stanley,Overweight,,main,Raises,296.0,289.0
2019-10-31 11:48:47,UBS,Buy,,main,Raises,280.0,275.0
2019-10-31 11:59:09,Wells Fargo,Market Perform,,main,Raises,245.0,215.0
2019-10-31 12:02:16,Cascend,Buy,,main,Raises,280.0,270.0
2019-10-31 12:30:11,DA Davidson,Buy,,main,Raises,300.0,270.0
2019-10-31 12:32:47,Piper Sandler,Overweight,,main,Raises,270.0,243.0
2019-10-31 12:35:11,Barclays,Equal-Weight,,main,Raises,236.0,224.0
2019-10-31 12:37:13,Wedbush,Outperform,,main,Raises,300.0,265.0
2019-10-31 12:38:22,Canaccord Genuity,Buy,,main,Raises,275.0,260.0
2019-10-31 12:39:56,Cowen & Co.,Outperform,,main,Raises,290.0,250.0
2019-11-13 11:37:12,RBC Capital,Outperform,,init,Announces,295.0,0.0
2019-11-14 13:00:02,Maxim Group,Sell,Hold,down,Announces,190.0,0.0
2019-11-15 12:36:39,Wedbush,Outperform,,main,Raises,325.0,300.0
2019-11-15 12:39:10,Piper Sandler,Overweight,,main,Raises,72.5,67.5
2019-11-15 13:21:11,JP Morgan,Overweight,,main,Raises,290.0,280.0
2019-11-26 14:42:46,Cascend,Buy,,reit,Raises,290.0,280.0
2019-12-02 13:32:35,JP Morgan,Overweight,,main,Raises,296.0,290.0
2019-12-09 12:21:20,China Renaissance,Buy,,init,Announces,85.5,0.0
2019-12-11 16:42:02,Evercore ISI Group,Outperform,,main,Raises,305.0,275.0
2019-12-17 14:33:01,Cowen & Co.,Outperform,,main,Raises,325.0,290.0
2019-12-20 12:44:50,Piper Sandler,Outperform,,main,Raises,76.25,72.5
2019-12-23 12:04:10,Wedbush,Outperform,,main,Raises,350.0,325.0
2020-01-03 11:56:51,RBC Capital,Outperform,,main,Raises,330.0,295.0
2020-01-03 12:55:50,B of A Securities,Buy,,main,Raises,330.0,290.0
2020-01-06 11:14:48,Needham,Buy,Strong Buy,down,Raises,350.0,280.0
2020-01-06 17:52:15,Cascend,Buy,,reit,Raises,350.0,290.0
2020-01-09 16:24:40,Jefferies,Buy,,main,Raises,350.0,285.0
2020-01-10 13:22:04,Argus Research,Buy,Buy,main,Raises,350.0,300.0
2020-01-10 17:31:50,Bernstein,Market Perform,Market Perform,main,Announces,300.0,0.0
2020-01-13 12:42:19,DA Davidson,Buy,,main,Raises,375.0,300.0
2020-01-13 18:49:42,JP Morgan,Overweight,Overweight,main,Maintains,296.0,296.0
2020-01-14 10:55:17,Atlantic Equities,Underweight,Neutral,down,,0.0,0.0
2020-01-14 13:34:43,UBS,Buy,,main,Raises,355.0,280.0
2020-01-15 14:14:05,Canaccord Genuity,Buy,,main,Raises,355.0,275.0
2020-01-17 12:29:44,Nomura Instinet,Neutral,Neutral,main,Raises,280.0,225.0
2020-01-17 12:58:37,Morgan Stanley,Overweight,,main,Raises,368.0,296.0
2020-01-17 13:01:42,Nomura,Neutral,,main,Raises,280.0,225.0
2020-01-23 12:12:13,B of A Securities,Buy,,main,Raises,340.0,330.0
2020-01-24 13:21:24,Rosenblatt,Sell,,main,Raises,62.5,37.5
2020-01-24 13:25:55,Wedbush,Outperform,,main,Raises,400.0,350.0
2020-01-24 13:57:11,Cowen & Co.,Outperform,,main,Raises,350.0,325.0
2020-01-24 20:02:39,"Monness, Crespi, Hardt",Buy,Buy,main,Announces,300.0,0.0
2020-01-27 15:40:35,Deutsche Bank,Hold,,main,Raises,290.0,280.0
2020-01-29 11:09:47,Piper Sandler,Overweight,,main,Raises,343.0,305.0
2020-01-29 11:42:59,Citigroup,Buy,,main,Raises,375.0,300.0
2020-01-29 11:47:41,Raymond James,Outperform,,main,Raises,360.0,280.0
2020-01-29 11:53:15,Credit Suisse,Neutral,,main,Raises,290.0,275.0
2020-01-29 11:55:12,Cowen & Co.,Outperform,,main,Raises,370.0,350.0
2020-01-29 11:56:57,RBC Capital,Outperform,,main,Raises,358.0,330.0
2020-01-29 11:59:16,JP Morgan,Overweight,,main,Raises,350.0,300.0
2020-01-29 12:00:37,Evercore ISI Group,Outperform,,main,Raises,91.25,90.0
2020-01-29 12:26:09,B of A Securities,Buy,,reit,Raises,350.0,340.0
2020-01-29 13:03:40,Maxim Group,Hold,Sell,up,,0.0,0.0
2020-01-29 13:17:05,Wells Fargo,Equal-Weight,,main,Raises,315.0,245.0
2020-01-29 13:31:01,Deutsche Bank,Hold,,main,Raises,305.0,290.0
2020-01-29 13:34:23,"Monness, Crespi, Hardt",Buy,,main,Raises,92.5,75.0
2020-01-29 13:59:14,Baird,Outperform,,main,Raises,360.0,275.0
2020-01-29 14:20:25,Goldman Sachs,Neutral,,main,Raises,300.0,192.0
2020-01-29 14:33:14,Nomura,Neutral,,main,Lowers,295.0,280.0
2020-01-29 14:38:36,DA Davidson,Buy,,main,Raises,385.0,375.0
2020-01-29 17:29:57,Bernstein,Market Perform,Market Perform,main,Maintains,300.0,300.0
2020-01-29 19:11:12,Loop Capital,Hold,Hold,main,Raises,325.0,265.0
2020-01-29 20:53:38,Cascend,Buy,,reit,Raises,375.0,350.0
2020-01-30 11:12:37,B of A Securities,Buy,Hold,up,Announces,355.0,0.0
2020-02-18 13:52:12,Barclays,Equal-Weight,,main,Lowers,74.25,76.0
2020-02-18 15:01:28,Canaccord Genuity,Buy,,main,Lowers,345.0,355.0
2020-02-18 15:48:07,Goldman Sachs,Neutral,Neutral,main,Maintains,300.0,300.0
2020-02-18 17:28:10,Bernstein,Market Perform,Market Perform,main,Maintains,300.0,300.0
2020-02-18 19:33:16,DA Davidson,Buy,Buy,main,Lowers,370.0,385.0
2020-03-02 11:18:28,Oppenheimer,Outperform,Perform,up,Announces,80.0,0.0
2020-03-02 16:00:57,Cascend,Buy,,reit,Lowers,350.0,375.0
2020-03-03 15:20:14,Wedbush,Outperform,Outperform,main,Maintains,400.0,400.0
2020-03-04 12:31:58,Nomura Instinet,Neutral,Neutral,main,Announces,295.0,0.0
2020-03-06 13:41:17,B of A Securities,Buy,Buy,reit,Announces,350.0,0.0
2020-03-06 14:23:26,Deutsche Bank,Hold,,main,Lowers,295.0,305.0
2020-03-08 14:22:17,Wedbush,Outperform,Outperform,main,Maintains,400.0,400.0
2020-03-10 11:06:05,UBS,Buy,,main,Lowers,335.0,355.0
2020-03-11 13:01:49,B of A Securities,Buy,,reit,Lowers,320.0,350.0
2020-03-13 09:32:08,Wells Fargo,Overweight,Equal-Weight,up,Announces,315.0,0.0
2020-03-17 11:38:19,Morgan Stanley,Overweight,,main,Lowers,328.0,368.0
2020-03-17 14:22:30,Jefferies,Buy,,reit,Lowers,80.0,92.5
2020-03-17 14:50:47,Goldman Sachs,Neutral,Neutral,main,Lowers,265.0,300.0
2020-03-18 14:23:49,Wedbush,Outperform,Outperform,main,Announces,335.0,0.0
2020-03-18 14:55:31,Goldman Sachs,Neutral,Neutral,main,Lowers,250.0,265.0
2020-03-19 12:48:08,Canaccord Genuity,Buy,,main,Lowers,300.0,345.0
2020-03-20 12:43:30,B of A Securities,Buy,Buy,reit,Lowers,300.0,320.0
2020-03-23 11:27:56,Nomura Instinet,Neutral,Neutral,main,Lowers,225.0,295.0
2020-03-23 14:11:37,Nomura,Neutral,,main,Lowers,225.0,295.0
2020-03-24 12:00:03,Piper Sandler,Overweight,Overweight,main,Lowers,260.0,343.0
2020-03-25 09:00:32,Deutsche Bank,Buy,Hold,up,Announces,270.0,0.0
2020-03-26 16:26:23,Bernstein,Market Perform,Market Perform,main,Maintains,300.0,300.0
2020-03-30 13:19:00,UBS,Buy,,main,Lowers,290.0,335.0
2020-04-01 12:11:54,Argus Research,Buy,Buy,main,Maintains,350.0,350.0
2020-04-03 12:46:37,Credit Suisse,Neutral,,main,Lowers,260.0,290.0
2020-04-03 13:48:31,Morgan Stanley,Overweight,,main,Lowers,298.0,328.0
2020-04-08 10:43:49,JP Morgan,Overweight,,main,Lowers,335.0,350.0
2020-04-09 11:26:16,Nomura Instinet,Neutral,Neutral,main,Raises,240.0,225.0
2020-04-09 14:40:56,Nomura,Neutral,,main,Raises,60.0,56.25
2020-04-13 12:25:33,Raymond James,Outperform,,main,Lowers,305.0,360.0
2020-04-13 16:24:49,Bernstein,Market Perform,Market Perform,main,Lowers,285.0,300.0
2020-04-16 14:02:50,Deutsche Bank,Buy,,main,Raises,285.0,270.0
2020-04-16 14:37:34,Baird,Outperform,Outperform,main,Lowers,315.0,360.0
2020-04-17 09:31:16,Goldman Sachs,Sell,Neutral,down,Lowers,58.25,62.5
2020-04-21 11:24:34,Nomura Instinet,Neutral,Neutral,main,Maintains,240.0,240.0
2020-04-23 10:10:27,Daiwa Capital,Outperform,Buy,down,Lowers,74.25,75.0
2020-04-27 15:21:27,B of A Securities,Buy,,reit,Raises,310.0,300.0
2020-05-01 10:44:33,Piper Sandler,Overweight,,main,Raises,77.5,75.0
2020-05-01 10:44:54,Cascend,Buy,,main,Lowers,325.0,350.0
2020-05-01 10:46:25,JP Morgan,Overweight,,main,Raises,350.0,335.0
2020-05-01 11:22:02,Nomura Instinet,Neutral,Neutral,main,Raises,250.0,240.0
2020-05-01 11:30:29,Morgan Stanley,Overweight,,main,Raises,326.0,298.0
2020-05-01 11:39:51,Raymond James,Outperform,,main,Raises,340.0,305.0
2020-05-01 12:07:58,B of A Securities,Buy,,reit,Raises,320.0,310.0
2020-05-01 12:44:28,Deutsche Bank,Buy,Buy,main,Raises,305.0,285.0
2020-05-01 13:02:47,UBS,Buy,,main,Raises,325.0,290.0
2020-05-01 14:30:23,Nomura,Neutral,,main,Raises,62.5,60.0
2020-05-01 14:32:47,Canaccord Genuity,Buy,,main,Raises,310.0,300.0
2020-05-01 14:33:37,DA Davidson,Buy,,main,Lowers,88.75,92.5
2020-05-01 15:09:23,Barclays,Equal-Weight,Equal-Weight,main,Raises,288.0,268.0
2020-05-06 11:42:30,Daiwa Capital,Outperform,Outperform,main,Raises,320.0,297.0
2020-05-07 16:21:23,Bernstein,Market Perform,Market Perform,main,Maintains,285.0,285.0
