gradedate,firm,tograde,fromgrade,action,pricetargetaction,currentpricetarget,priorpricetarget
2021-03-05 11:18:41,DZ Bank,Hold,Sell,up,Announces,58.0,0.0
2021-03-08 16:21:54,UBS,Neutral,,main,Raises,59.0,48.0
2021-03-11 15:17:58,Morgan Stanley,Overweight,,main,Raises,71.0,60.0
2021-04-12 10:45:21,Jefferies,Hold,Underperform,up,Announces,55.0,0.0
2021-04-14 10:55:47,Raymond James,Market Perform,Underperform,up,,0.0,0.0
2021-05-03 14:06:23,Credit Suisse,Neutral,,main,Raises,69.0,66.0
2021-05-05 16:03:35,DZ Bank,Buy,Hold,up,Announces,67.0,0.0
2021-06-15 13:07:18,Credit Suisse,Neutral,,main,Raises,72.0,69.0
2021-06-30 11:00:53,Wells Fargo,Overweight,,main,Raises,72.0,67.0
2021-07-12 11:22:10,BMO Capital,Market Perform,,init,Announces,69.0,0.0
2021-08-02 12:01:19,Credit Suisse,Neutral,,main,Lowers,69.0,73.0
2021-08-03 15:22:12,DZ Bank,Hold,Buy,down,Lowers,62.5,67.0
2021-10-11 14:59:36,Exane BNP Paribas,Underperform,Neutral,down,Announces,60.0,0.0
2021-11-01 11:04:34,Wells Fargo,Overweight,,main,Raises,75.0,71.0
2021-11-02 11:49:57,Truist Securities,Sell,Hold,down,Lowers,50.0,66.0
2021-12-01 16:26:54,Jefferies,Hold,Hold,main,Announces,59.0,0.0
2021-12-08 12:06:41,Barclays,Overweight,,main,Raises,73.0,71.0
2021-12-14 16:25:24,Jefferies,Hold,Hold,main,Raises,62.0,59.0
2022-01-06 13:56:59,Truist Securities,Hold,Sell,up,Announces,65.0,0.0
2022-01-19 11:19:44,RBC Capital,Sector Perform,Underperform,up,Raises,90.0,70.0
2022-02-01 16:23:33,Jefferies,Hold,Hold,main,Maintains,62.0,62.0
2022-02-02 16:09:28,Argus Research,Buy,Hold,up,Announces,92.0,0.0
2022-02-09 11:48:44,Barclays,Overweight,,main,Raises,91.0,73.0
2022-02-15 13:13:54,B of A Securities,Buy,,main,Raises,105.0,100.0
2022-03-03 14:05:28,Citigroup,Neutral,,main,Raises,80.0,74.0
2022-03-03 15:22:19,BMO Capital,Market Perform,,main,Raises,86.0,73.0
2022-03-07 14:51:10,MKM Partners,Buy,,main,Raises,84.0,81.0
2022-03-11 12:32:26,Wells Fargo,Overweight,,main,Raises,107.0,93.0
2022-04-06 15:21:27,Jefferies,Hold,Hold,main,Raises,81.0,66.0
2022-04-21 08:54:16,RBC Capital,Outperform,Sector Perform,up,Raises,100.0,90.0
2022-04-22 13:31:14,Morgan Stanley,Overweight,,main,Raises,103.0,95.0
2022-05-02 11:34:31,Wells Fargo,Overweight,,main,Raises,109.0,107.0
2022-05-02 13:17:10,Credit Suisse,Neutral,,main,Raises,102.0,95.0
2022-05-09 14:38:41,Argus Research,Buy,,main,Raises,104.0,92.0
2022-05-19 12:35:31,Citigroup,Neutral,,main,Raises,90.0,80.0
2022-05-31 11:15:41,Barclays,Overweight,,main,Raises,111.0,98.0
2022-06-01 11:43:10,Barclays,Overweight,,main,Raises,111.0,98.0
2022-06-06 12:28:38,Morgan Stanley,Overweight,,main,Raises,107.0,103.0
2022-06-07 10:43:44,Credit Suisse,Neutral,,main,Raises,115.0,102.0
2022-06-07 13:06:51,Evercore ISI Group,Outperform,In-Line,up,Raises,120.0,88.0
2022-06-08 11:06:53,Goldman Sachs,Buy,,main,Raises,117.0,104.0
2022-06-21 09:01:35,Credit Suisse,Outperform,Neutral,up,Raises,125.0,115.0
2022-07-19 09:26:14,Piper Sandler,Overweight,Neutral,up,Raises,109.0,102.0
2022-07-19 13:04:48,Truist Securities,Hold,,main,Lowers,83.0,86.0
2022-07-19 13:45:31,B of A Securities,Buy,,main,Lowers,120.0,128.0
2022-07-19 14:04:35,Morgan Stanley,Overweight,,main,Lowers,106.0,107.0
2022-07-20 11:52:42,HSBC,Hold,,main,Raises,97.5,92.5
2022-08-01 14:32:54,B of A Securities,Buy,,main,Raises,123.0,120.0
2022-08-29 13:08:07,Morgan Stanley,Overweight,,main,Raises,107.0,106.0
2022-09-06 11:46:46,Morgan Stanley,Overweight,,main,Raises,113.0,107.0
2022-09-12 11:51:03,Piper Sandler,Overweight,,main,Lowers,108.0,109.0
2022-10-07 11:35:05,Wells Fargo,Overweight,,main,Raises,116.0,109.0
2022-10-18 12:42:35,JP Morgan,Overweight,,main,Raises,103.0,102.0
2022-10-19 13:58:46,Morgan Stanley,Overweight,,main,Raises,114.0,113.0
2022-11-01 14:08:48,Exane BNP Paribas,Neutral,Underperform,up,Announces,115.0,0.0
2022-11-11 11:53:14,Piper Sandler,Overweight,,main,Raises,131.0,113.0
2022-12-19 12:14:02,Piper Sandler,Overweight,,main,Lowers,127.0,131.0
2023-01-03 12:29:12,Barclays,Overweight,,main,Raises,129.0,111.0
2023-01-09 18:26:45,Mizuho,Buy,Neutral,up,Raises,140.0,90.0
2023-01-10 13:36:34,Wells Fargo,Overweight,,main,Raises,122.0,120.0
2023-01-18 14:03:12,Redburn Partners,Sell,Neutral,down,,0.0,0.0
2023-01-31 18:30:30,Mizuho,Buy,Buy,main,Maintains,140.0,140.0
2023-02-01 13:04:07,Truist Securities,Hold,,main,Raises,110.0,101.0
2023-02-01 14:11:24,Wells Fargo,Overweight,,main,Raises,125.0,122.0
2023-02-01 14:49:54,B of A Securities,Buy,,main,Raises,140.0,136.0
2023-02-02 14:16:18,Argus Research,Buy,,main,Raises,133.0,128.0
2023-02-02 14:28:38,Cowen & Co.,Market Perform,,main,Raises,113.0,108.0
2023-03-03 13:04:29,Wells Fargo,Overweight,,main,Raises,133.0,125.0
2023-03-10 18:32:30,Mizuho,Buy,Buy,main,Raises,147.0,140.0
2023-04-05 17:35:11,Mizuho,Buy,Buy,main,Maintains,147.0,147.0
2023-04-11 13:51:09,Truist Securities,Hold,,main,Raises,116.0,110.0
