gradedate,firm,tograde,fromgrade,action,pricetargetaction,currentpricetarget,priorpricetarget
2014-04-17 01:30:35,Citigroup,Buy,,main,Raises,30.0,29.0
2014-06-13 10:29:53,Roth Capital,Buy,Neutral,up,Raises,35.0,28.0
2014-06-13 10:29:54,Drexel Hamilton,Buy,Hold,up,,0.0,0.0
2014-06-13 13:23:50,Morgan Stanley,Equal-Weight,Underweight,up,Raises,28.0,24.0
2014-06-14 00:03:51,Barclays,Equal-Weight,,main,Raises,26.0,24.0
2014-06-14 00:03:54,JP Morgan,Overweight,,main,Raises,31.0,30.0
2014-06-14 00:03:56,Nomura,Neutral,,main,Raises,27.0,25.0
2014-06-26 19:25:24,Bernstein,Market Perform,Underperform,up,,0.0,0.0
2014-07-14 20:35:02,Imperial Capital,Outperform,,init,Announces,37.0,0.0
2014-07-15 23:40:07,Barclays,Equal-Weight,,main,Raises,28.0,26.0
2014-07-16 14:30:00,UBS,Buy,Neutral,up,Raises,37.5,30.0
2014-07-17 00:20:16,Barclays,Equal-Weight,,main,Raises,30.0,28.0
2014-07-17 00:20:17,Canaccord Genuity,Hold,,main,Raises,33.0,31.0
2014-07-17 00:20:18,Credit Suisse,Outperform,,main,Raises,40.0,35.0
2014-07-17 00:56:39,Jefferies,Buy,,main,Raises,45.0,40.0
2014-07-17 02:14:45,Stifel,Buy,,main,Raises,36.0,31.0
2014-08-08 20:00:00,JP Morgan,Overweight,,main,Raises,37.0,31.0
2014-10-08 12:30:00,Northland Capital Markets,Market Perform,,init,Announces,35.0,0.0
2014-10-10 12:30:00,Summit Insights Group,Hold,,main,Raises,31.0,27.5
2014-10-15 12:30:00,Barclays,Equal-Weight,,main,Raises,32.0,30.0
2014-10-15 20:00:00,Morgan Stanley,Underweight,Equal-weight,down,Maintains,30.0,0.0
2014-11-05 21:54:31,Bernstein,Underperform,Market Perform,down,Lowers,30.0,31.0
2014-11-21 14:00:00,Stifel,Buy,,main,Raises,36.0,39.0
2014-11-21 14:51:58,Imperial Capital,Outperform,,main,Raises,40.0,37.0
2015-01-05 05:00:00,MKM Partners,Buy,Neutral,up,Raises,45.0,40.0
2015-01-14 14:00:00,Jefferies,Buy,,main,Raises,50.0,45.0
2015-01-16 14:00:00,Stifel,Buy,,main,Raises,41.0,39.0
2015-01-20 11:01:36,JMP Securities,Market Underperform,Market Perform,down,Announces,30.0,0.0
2015-02-09 11:24:03,Hamburger Sparkasse,Neutral,Sell,up,,0.0,0.0
2015-02-23 10:57:50,Exane BNP Paribas,Outperform,,init,Announces,42.0,0.0
2015-02-26 14:00:00,Citigroup,Neutral,,main,Lowers,34.0,35.0
2015-03-13 08:45:25,Canaccord Genuity,Buy,Hold,up,Lowers,38.0,40.0
2015-03-13 11:27:26,CLSA,Underperform,Sell,up,,0.0,0.0
2015-03-13 13:00:00,Pacific Crest,Outperform,,main,Lowers,35.0,42.0
2015-04-15 10:16:45,RBC Capital,Outperform,Sector Perform,up,Raises,40.0,38.0
2015-04-15 10:40:11,Wedbush,Outperform,Neutral,up,Raises,37.0,34.0
2015-04-15 13:00:00,Pacific Crest,Overweight,,main,Raises,37.0,35.0
2015-04-16 09:56:50,Bernstein,Market Perform,Underperform,up,Removes,32.0,28.0
2015-04-17 14:03:43,Tigress Financial,Buy,Neutral,up,,0.0,0.0
2015-05-20 13:00:00,UBS,Buy,,main,Lowers,36.5,38.0
2015-06-02 10:17:14,BMO Capital,Market Perform,Outperform,down,,0.0,0.0
2015-06-26 13:00:00,Jefferies,Buy,,main,Lowers,45.0,48.0
2015-06-28 08:19:28,Pacific Crest,Overweight,,main,Lowers,35.0,37.0
2015-06-29 13:00:00,Pacific Crest,Overweight,,main,Lowers,35.0,37.0
2015-07-14 10:32:02,Bernstein,Underperform,Market Perform,down,Lowers,25.0,29.0
2015-07-15 10:57:34,Mizuho,Neutral,,init,Announces,32.0,0.0
2015-07-15 15:00:00,Jefferies,Buy,,main,Lowers,35.0,45.0
2015-07-16 10:18:30,Wedbush,Outperform,,main,Raises,35.0,34.0
2015-07-16 11:57:59,Needham,Buy,Hold,up,,0.0,0.0
2015-07-16 13:34:12,Ascendiant Capital,Hold,Sell,up,,0.0,0.0
2015-07-16 15:00:00,Nomura,Neutral,,main,Raises,33.0,31.0
2015-08-07 12:02:39,Drexel Hamilton,Hold,Buy,down,Lowers,30.0,40.0
2015-08-24 15:00:00,Susquehanna,Neutral,,main,Lowers,30.0,31.0
2015-08-31 10:50:28,Northland Capital Markets,Outperform,Market Perform,up,,0.0,0.0
2015-09-23 14:16:23,Bernstein,Market Perform,Underperform,up,Raises,29.0,25.0
2015-09-25 12:10:35,JMP Securities,Market Perform,,up,,0.0,0.0
2015-10-14 11:12:09,Summit Insights Group,Buy,Hold,up,,0.0,0.0
2015-10-14 13:31:05,RBC Capital,Sector Perform,,main,Raises,34.0,33.0
2015-10-21 19:40:59,Jefferies,Buy,,main,Raises,38.0,37.0
2015-10-26 17:55:22,Tigress Financial,Neutral,Buy,down,,0.0,0.0
2015-11-20 10:29:32,JMP Securities,Market Outperform,Market Perform,up,,0.0,0.0
2015-12-09 11:40:56,Nomura,Buy,Neutral,up,,0.0,0.0
2016-01-04 13:22:52,Deutsche Bank,Buy,,main,Raises,38.0,37.0
2016-01-12 11:02:59,Mizuho,Buy,Neutral,up,Raises,37.0,0.0
2016-01-12 12:00:44,JP Morgan,Overweight,,init,Announces,40.0,0.0
2016-01-14 10:56:58,SunTrust Robinson Humphrey,Neutral,,init,,0.0,0.0
2016-01-15 12:24:06,Pacific Crest,Overweight,,main,Raises,38.0,37.0
2016-01-15 12:50:01,Stifel,Buy,,main,Raises,37.0,36.0
2016-01-15 19:59:23,B. Riley Securities,Buy,,main,Raises,0.0,0.0
2016-01-25 12:35:15,Macquarie,Outperform,Neutral,up,,0.0,0.0
2016-02-03 10:43:15,Goldman Sachs,Neutral,Sell,up,,0.0,0.0
2016-02-10 20:02:44,Keybanc,Overweight,,main,Lowers,35.0,38.0
2016-02-17 14:16:36,RBC Capital,Sector Perform,,main,Lowers,31.0,33.0
2016-03-03 11:53:00,Baird,Outperform,Neutral,up,Raises,38.0,33.0
