gradedate,firm,tograde,fromgrade,action,pricetargetaction,currentpricetarget,priorpricetarget
2025-04-21 11:01:59,Raymond James,Outperform,Strong Buy,down,Lowers,195.0,275.0
2025-04-21 17:41:14,Scotiabank,Sector Outperform,Sector Outperform,main,Lowers,250.0,306.0
2025-04-22 14:34:54,Goldman Sachs,Buy,Buy,main,Lowers,220.0,255.0
2025-04-23 10:29:48,Telsey Advisory Group,Outperform,Outperform,main,Lowers,235.0,275.0
2025-04-23 16:56:13,Stifel,Buy,Buy,main,Lowers,248.0,275.0
2025-04-28 17:14:42,Oppenheimer,Outperform,Outperform,main,Lowers,220.0,260.0
2025-04-29 12:16:11,UBS,Buy,Buy,main,Lowers,253.0,272.0
2025-04-29 19:18:04,Bernstein,Outperform,Outperform,main,Lowers,235.0,275.0
2025-05-01 10:44:28,Benchmark,Buy,Buy,main,Lowers,260.0,270.0
2025-05-01 16:51:39,JMP Securities,Market Outperform,Market Outperform,reit,Maintains,240.0,240.0
2025-05-02 09:06:26,B of A Securities,Buy,Buy,main,Raises,230.0,225.0
2025-05-02 09:54:14,Oppenheimer,Outperform,Outperform,main,Lowers,215.0,220.0
2025-05-02 10:03:04,BMO Capital,Outperform,Outperform,main,Lowers,233.0,235.0
2025-05-02 10:48:42,Telsey Advisory Group,Outperform,Outperform,main,Maintains,235.0,235.0
2025-05-02 11:51:33,Needham,Buy,Buy,reit,Maintains,220.0,220.0
2025-05-02 11:51:48,JP Morgan,Overweight,Overweight,main,Raises,225.0,220.0
2025-05-02 12:00:24,Rosenblatt,Buy,Buy,main,Raises,288.0,287.0
2025-05-02 12:27:31,WestPark Capital,Buy,Buy,reit,Maintains,280.0,280.0
2025-05-02 12:40:03,Susquehanna,Positive,Positive,main,Lowers,225.0,275.0
2025-05-02 12:45:30,Stifel,Buy,Buy,main,Lowers,245.0,248.0
2025-05-02 12:50:48,Truist Securities,Buy,Buy,main,Lowers,226.0,230.0
2025-05-02 13:03:15,Evercore ISI Group,Outperform,Outperform,main,Lowers,260.0,270.0
2025-05-02 13:21:15,Cantor Fitzgerald,Overweight,Overweight,main,Raises,240.0,230.0
2025-05-02 13:32:26,Barclays,Overweight,Overweight,main,Lowers,240.0,265.0
2025-05-02 14:10:10,JMP Securities,Market Outperform,Market Outperform,main,Raises,250.0,240.0
2025-05-02 14:37:23,Benchmark,Buy,Buy,reit,Maintains,260.0,260.0
2025-05-02 15:22:20,Piper Sandler,Overweight,Overweight,reit,Lowers,212.0,215.0
2025-05-02 15:52:28,Wedbush,Outperform,Outperform,main,Raises,235.0,225.0
2025-05-02 18:25:22,RBC Capital,Outperform,Outperform,main,Lowers,230.0,235.0
2025-05-02 19:13:23,Bernstein,Outperform,Outperform,main,Lowers,230.0,235.0
2025-05-02 22:18:47,UBS,Buy,Buy,main,Lowers,249.0,253.0
2025-05-05 09:38:38,Baird,Outperform,Outperform,main,Raises,220.0,215.0
2025-05-06 15:03:46,Tigress Financial,Buy,Buy,main,Raises,305.0,290.0
2025-06-02 10:34:22,B of A Securities,Buy,Buy,main,Raises,248.0,230.0
2025-06-04 14:58:18,JP Morgan,Overweight,Overweight,main,Raises,240.0,225.0
2025-06-20 14:49:02,Oppenheimer,Outperform,Outperform,main,Raises,250.0,215.0
2025-07-02 15:26:12,Truist Securities,Buy,Buy,main,Raises,250.0,226.0
2025-07-08 13:20:12,Wells Fargo,Equal-Weight,Equal-Weight,main,Raises,238.0,201.0
2025-07-08 16:55:46,Roth Capital,Buy,Buy,main,Raises,250.0,215.0
2025-07-10 11:18:57,Telsey Advisory Group,Outperform,Outperform,main,Maintains,235.0,235.0
2025-07-10 13:26:53,JMP Securities,Market Outperform,Market Outperform,main,Raises,285.0,250.0
2025-07-10 20:51:57,Morgan Stanley,Overweight,Overweight,main,Raises,300.0,250.0
2025-07-11 17:56:37,JP Morgan,Overweight,Overweight,main,Raises,255.0,240.0
2025-07-11 17:58:13,Piper Sandler,Overweight,Overweight,main,Raises,250.0,212.0
2025-07-16 12:37:30,Cantor Fitzgerald,Overweight,Overweight,main,Raises,260.0,240.0
2025-07-21 11:27:04,Baird,Outperform,Outperform,main,Raises,244.0,220.0
2025-07-22 09:43:27,Needham,Buy,Buy,main,Raises,265.0,220.0
2025-07-22 11:42:03,BMO Capital,Outperform,Outperform,main,Raises,270.0,233.0
2025-07-22 13:04:01,Citigroup,Buy,Buy,main,Raises,265.0,225.0
2025-07-22 16:04:07,Scotiabank,Sector Outperform,Sector Outperform,main,Raises,275.0,250.0
2025-07-23 13:19:22,B of A Securities,Buy,Buy,main,Raises,265.0,248.0
2025-07-28 21:54:30,UBS,Buy,Buy,main,Raises,271.0,249.0
