datetime,open,high,low,close,volume
1999-10-01,8.285161921408324,8.433111241433473,8.285161921408324,8.359136581420898,3162400
1999-10-04,8.359134708132062,8.359134708132062,8.285160064697266,8.285160064697266,533400
1999-10-05,8.285161921408324,8.359136581420898,8.285161921408324,8.359136581420898,270600
1999-10-06,8.359136292914384,8.802984237670898,8.359136292914384,8.802984237670898,205400
1999-10-07,8.802984541496345,8.802984541496345,8.322149251414611,8.359136581420898,214200
1999-10-08,8.396122974819606,8.396122974819606,8.322148323059082,8.322148323059082,65600
1999-10-11,8.322148323059082,8.359135648939345,8.285160997178819,8.322148323059082,77500
1999-10-12,8.322149251414611,8.359136581420898,8.285161921408324,8.359136581420898,49200
1999-10-13,8.359135648939345,8.507084952460396,8.285160997178819,8.322148323059082,49900
1999-10-14,8.2851621295334,8.322149460468816,7.841314158308396,8.063238143920898,430900
1999-10-15,7.767340692036459,7.804328028665204,7.5084293356352445,7.730353355407715,158200
1999-10-18,7.693365180783156,7.693365180783156,7.397466519983803,7.582403182983398,83800
1999-10-19,7.5454152035263355,7.84131383895874,7.5454152035263355,7.84131383895874,58200
1999-10-20,7.915286604563396,7.98926124572754,7.767337322235108,7.767337322235107,62600
1999-10-21,7.76733864185422,7.952275276184082,7.693363988122275,7.952275276184082,98200
1999-10-22,7.915286037656997,8.026247991455927,7.87829871972402,7.989260673522949,191200
1999-10-25,7.952275105121425,8.248173713684082,7.952275105121425,8.248173713684082,153100
1999-10-26,8.17419809954507,8.359134708132062,8.17419809954507,8.285160064697266,65600
1999-10-27,8.285160997178819,8.396122974819606,8.285160997178819,8.322148323059082,100900
1999-10-28,8.396123911427186,8.581060561458623,8.359136581420898,8.359136581420898,255300
1999-10-29,8.359132626017587,9.024904251098633,8.359132626017587,9.024904251098633,123200
1999-11-01,8.87695797419144,8.87695797419144,8.655034024836654,8.729008674621582,41800
1999-11-02,8.729008674621582,8.802983324406512,8.470097400374332,8.729008674621582,66600
1999-11-03,8.692021349729119,8.802983324406512,8.692021349729119,8.729008674621582,18500
1999-11-04,8.80298136467714,8.95093063131037,8.581057464727298,8.83996868133545,72100
1999-11-05,8.876959482828777,9.394782119327122,8.80298482047187,9.320807456970215,122900
1999-11-08,9.394781765184904,10.282477680005526,9.357794435400711,9.838629722595215,240000
1999-11-09,9.912604590719061,9.912604590719061,9.542731285095215,9.542731285095215,42400
1999-11-10,9.468751899927042,9.542726524145223,9.357789963599773,9.505739212036133,59900
1999-11-11,9.50574395453283,9.616705946219984,9.50574395453283,9.542731285095215,20000
1999-11-12,9.616698357794021,10.948241207334732,9.616698357794021,10.652342796325684,248500
1999-11-15,10.763310567229038,10.763310567229038,10.356450030323472,10.467411994934082,99200
1999-11-16,10.467414965339032,10.467414965339032,10.282478305174031,10.319465637207031,95300
1999-11-17,10.467410118239266,10.800295952388218,10.208498913901193,10.35644817352295,107900
1999-11-18,10.3564453125,10.3564453125,10.20849609375,10.20849609375,67500
1999-11-19,10.208500760666867,10.50439933343982,10.171513439070248,10.430424690246582,31200
