date,lambda_max,mp_upper,mp_upper_adj,detachment,market_mode_frac,absorption_ratio,n_deviating,effective_rank,N,T,shift
2022-08-15,35.90683479412377,2.707661115402472,1.1938326250888374,13.261199708437852,0.34196985518213113,0.7810364850259573,4,22.605716847383388,105,252,9.427700399551183
2022-08-16,35.92046417399982,2.707661115402472,1.1951679877539523,13.266233344219863,0.34209965879999826,0.7809089700952652,4,22.632410664979954,105,252,9.379956454430937
2022-08-17,35.94401551490279,2.707661115402472,1.1955148033479466,13.274931382821887,0.3423239572847884,0.7807270213401274,4,22.640314063877078,105,252,9.327926187233338
2022-08-18,35.907656665846275,2.707661115402472,1.195941188435858,13.26150324410479,0.3419776825318693,0.7808349239631527,4,22.647527281467745,105,252,9.000360763703268
2022-08-19,36.003728707747285,2.707661115402472,1.1960354621989757,13.296984804686543,0.34289265435949795,0.780974229891311,4,22.613838142970057,105,252,8.983540701226792
2022-08-22,36.22223997839666,2.707661115402472,1.1920856451798463,13.37768591953669,0.3449737140799682,0.7816903409832573,4,22.463398581655287,105,252,9.142507950572272
2022-08-23,36.21448071940476,2.707661115402472,1.1916688286751407,13.374820251101392,0.34489981637528344,0.7816791387653222,4,22.462673130329694,105,252,9.155786302801781
2022-08-24,36.254525177245185,2.707661115402472,1.1929924926943827,13.38960956783406,0.34528119216423986,0.7815707173336408,4,22.477709652022355,105,252,9.135939761513544
2022-08-25,36.34888316952919,2.707661115402472,1.1919097205880296,13.424458091435206,0.34617983970980176,0.7816125279661124,4,22.42902121375724,105,252,9.133620329005876
2022-08-26,36.95207001306946,2.707661115402472,1.1807934455093085,13.64722852607677,0.3519244763149472,0.783685022691845,4,22.007968404374033,105,252,9.333106014780975
2022-08-29,36.91001563627732,2.707661115402472,1.182749084373061,13.63169690117995,0.3515239584407364,0.7832283743631445,4,22.069084165434965,105,252,9.181138801833765
2022-08-30,37.024708325035704,2.707661115402472,1.1810729911851208,13.67405548442582,0.3526162697622448,0.783495712023374,4,22.00215345461503,105,252,9.238831547070184
2022-08-31,37.071731327083725,2.707661115402472,1.1799686345574956,13.691422134107544,0.35306410787698783,0.7835718747186525,4,21.96662325283471,105,252,9.268342155719846
2022-09-01,37.065915338681464,2.707661115402472,1.1778860505055115,13.68927415910093,0.353008717511252,0.7842447174577616,4,21.917405494425026,105,252,9.298389051754366
2022-09-02,37.099345727911015,2.707661115402472,1.1759307150455671,13.701620751899927,0.3533271021705811,0.7845985536444657,4,21.867004155501355,105,252,9.342042759773971
2022-09-06,37.071206293398504,2.707661115402472,1.1767719785369695,13.691228227387743,0.3530591075561762,0.7844622830382153,4,21.893473509453973,105,252,9.305912160429758
2022-09-07,37.24325788659006,2.707661115402472,1.1741043488576355,13.754770740966286,0.35469769415800056,0.7853374696841611,4,21.77124210258411,105,252,9.359955530741862
2022-09-08,37.2510289573915,2.707661115402472,1.1754804780031725,13.757640771767864,0.3547717043561095,0.7852025034721116,4,21.800461146835858,105,252,9.266724577574152
2022-09-09,37.359553124664686,2.707661115402472,1.1740457441594714,13.797721181630033,0.3558052678539494,0.7853869055218189,4,21.735131639213133,105,252,9.152895967184758
2022-09-12,37.41346181639729,2.707661115402472,1.1733703176962387,13.817630871002141,0.35631868396568844,0.7853423390947444,4,21.711811057880734,105,252,9.013294216089307
2022-09-13,38.557508033085455,2.707661115402472,1.1530700066779955,14.240152807067288,0.3672143622198615,0.7888350087586574,4,20.965066920616376,105,252,9.027944960998068
2022-09-14,38.44502932365093,2.707661115402472,1.1573138023637086,14.198611896059372,0.3661431364157231,0.7884693995350596,4,21.06397936723292,105,252,8.940615916911021
2022-09-15,38.40804282417538,2.707661115402472,1.1585268596768319,14.18495195196033,0.36579088403976556,0.7882797944341002,4,21.114716011813833,105,252,8.847361348061739
