datetime,open,high,low,close,volume
2015-01-02,65.8456772794245,65.96165647277004,65.17881350826464,65.55574035644531,7251400
2015-01-05,65.403548280131,65.96168316594184,65.1281003495641,65.24407958984375,8626100
2015-01-06,65.46150649950383,65.64271984317885,64.70041377418414,64.94686126708984,7791200
2015-01-07,65.19330768280216,65.5049948235412,64.91785988900982,65.28753662109375,5986600
2015-01-08,65.58472840862628,66.12836837858103,65.33102533182732,66.03413391113281,6823300
2015-01-09,66.0921206518555,66.0921206518555,65.32377796377948,65.41800689697266,4872800
2015-01-12,65.58477012958714,65.68624921278472,64.88166110300732,65.17884826660156,5250900
2015-01-13,65.802188301842,66.32408361511962,65.07008484681687,65.45426177978516,6727100
2015-01-14,65.04108772082876,65.35277485470381,64.82362952317018,65.22954559326172,6418200
2015-01-15,65.59198587399761,65.59923595681147,64.75840331657415,65.13533020019531,6768200
2015-01-16,65.2005790390929,66.20812509961375,65.14259495410163,66.14289093017578,8815700
2015-01-20,66.14290046330227,66.53432212692766,65.59926018552171,66.09941101074219,9869900
2015-01-21,65.9928145659241,66.56952234297411,65.43070451824964,66.23371887207031,6974500
2015-01-22,66.46003148070393,66.93453852637609,65.60592214021062,66.88343811035156,7211200
2015-01-23,66.55490805324516,66.56951134973578,65.66429633119293,65.75920104980469,6745700
2015-01-26,65.6643105943923,65.6643105943923,64.78100032871814,65.39421081542969,9371700
2015-01-27,63.5837794227493,63.66408085406378,62.79536840776691,63.13847351074219,14417400
2015-01-28,63.240680948071876,63.445088157085955,62.05806987117441,62.16027069091797,14033400
2015-01-29,62.620180292528055,62.86108463446769,62.160276560256705,62.539878845214844,12054500
2015-01-30,62.1164554153289,62.21136013802897,61.50325060492526,61.53245162963867,14685300
2015-02-02,61.744142227182905,62.15294535033433,61.08713322960039,62.13834762573242,10278700
2015-02-03,62.74428176879883,62.78078445268701,62.13837843075922,62.74428176879883,10747900
2015-02-04,62.70047934721425,63.13118759996103,62.45227893373737,62.627479553222656,9212800
2015-02-05,62.95596750126885,63.350172985159254,62.85376669835571,63.291770935058594,6531300
2015-02-06,63.189581040215586,63.22608372021127,62.16027118475601,62.49607467651367,8429800
2015-02-09,62.27704803101347,62.36465109075579,61.751440811609676,62.087249755859375,8811500
2015-02-10,62.29165047424008,62.46685102180476,61.91934443733077,62.33544921875,7059300
2015-02-11,62.74429119171999,62.926793499513856,62.16028714849667,62.51799011230469,7184600
2015-02-12,62.82458416678824,62.890287884874,62.35008268623941,62.80268478393555,6074600
2015-02-13,62.80268956418337,62.89029267178976,62.415785585595984,62.70779037475586,6272000
2015-02-17,62.82458275664757,62.82458275664757,62.0507748757401,62.408477783203125,10310400
2015-02-18,62.60556515864157,63.06546876307444,62.4303590116449,62.9705696105957,8132300
2015-02-19,62.86105717983909,62.99976063180621,62.08724964681206,62.20404815673828,7271600
2015-02-20,62.0142604380222,62.08726579142543,61.45945762493787,61.95586395263672,9581300
2015-02-23,62.021545220870586,62.41575063003486,61.795244281536,62.33544921875,7919200
2015-02-24,62.42306168864404,62.590960614262386,62.05805724396402,62.4157600402832,6502200
2015-02-25,62.561770581566094,62.63477593894878,62.22596710180764,62.38656997680664,5975800
2015-02-26,62.35736414831546,62.60557009135399,61.970460289883945,62.174861907958984,7964500
2015-02-27,62.065366589229114,62.3281702911349,61.73686474661038,62.145668029785156,7685000
2015-03-02,62.14564854754592,62.35005569458008,61.9339453224045,62.35005569458008,7235200
2015-03-03,62.30624701144644,62.37195069648376,61.714941693735,62.16754913330078,6095600
2015-03-04,62.07994069686882,62.225940209483625,61.474032137421005,61.57623291015625,7370000
2015-03-05,61.77335119935411,61.87555199330052,61.38644182852777,61.78064727783203,5914200
2015-03-06,61.56894261041431,61.59084755391543,60.13082988059822,60.342533111572266,11338700
2015-03-09,60.43742998969876,60.7440323529157,60.35712857511452,60.656429290771484,7326700
2015-03-10,60.20384529330174,60.503146097946754,59.52493667602539,59.52493667602539,9681400
2015-03-11,59.51764043312255,59.700142706286556,58.99203299528582,59.41543960571289,10066600
2015-03-12,59.561440453293905,59.94834995896914,59.50304395748995,59.92644500732422,6951100
2015-03-13,59.84613575642686,60.065135098191845,59.24022699544386,59.73663330078125,7492500
2015-03-16,59.91913592446891,61.28424909582922,59.85343222284618,60.99954605102539,15618300
2015-03-17,60.85354543619916,60.860847085036774,60.17463690198226,60.481239318847656,7509300
2015-03-18,60.48855980635106,61.35727249421596,59.875349212114685,61.138267517089844,12607900
2015-03-19,60.92653176898329,61.13823498233976,60.67833145854637,60.86812973022461,9257500
2015-03-20,61.31346649966696,61.89747604319789,61.15286359671956,61.8609733581543,22580300
2015-03-23,61.590840817213305,62.087246994626106,61.58353917017824,61.948543548583984,9891100
2015-03-24,61.97046158828978,62.131064454292655,61.22585488262594,61.262351989746094,7478800
2015-03-25,61.59083084024224,61.59083084024224,60.48851623655162,60.598018646240234,8482200
2015-03-26,60.284149479743924,60.306048860408055,59.824240207688725,59.970245361328125,7311600
2015-03-27,59.91914479785677,60.2549482960844,59.85344108650402,60.08704376220703,6440600
2015-03-30,60.32064120401619,60.55424385945,59.970240005628796,60.38634490966797,6416800
2015-03-31,60.41552435826467,60.539624506303205,59.816917419433594,59.816917419433594,8649700
2015-04-01,60.18193672349448,60.18923280258437,59.45922388772209,60.09433364868164,7395300
2015-04-02,59.98483676058355,60.29143919657399,59.80233451494259,60.17464065551758,6169800
